ID_ALUNO;NOME;SEXO;RG;DATA_NASC;EMAIL;TELEFONE;ENDERECO
130113;Lunna Aparecida;F;024.917.638-69;1989-04-27;lunna.aparecida@trabalhopuc.br;+55 71 5619-8178;Conjunto de Jesus, 43 São Cristóvão 40147585 Pires / PR
636949;Isaque Cavalcanti;M;721.084.365-53;1983-07-10;isaque.cavalcanti@trabalhopuc.br;61 5658-7237;Recanto Borges, 87 Santa Tereza 44440323 Moraes dos Dourados / AL
538994;Yuri Peixoto;M;436.205.187-26;1959-03-02;yuri.peixoto@trabalhopuc.br;+55 61 6412-4445;Morro da Mata, 527 Esperança 12411630 Dias da Prata / AL
744664;Nina Sampaio;F;769.158.403-20;1988-05-25;nina.sampaio@trabalhopuc.br;41 6051-5908;Condomínio Luiz Felipe da Conceição, 20 Grotinha 00890605 Marques do Galho / PR
140366;Davi Miguel Nascimento;M;672.049.358-29;1987-09-30;davi miguel.nascimento@trabalhopuc.br;+55 (081) 0939 2408;Feira Porto, 95 Padre Eustáquio 19196-173 Costela / AP
950748;Vinícius Nunes;M;280.136.754-08;1965-07-29;vinícius.nunes@trabalhopuc.br;+55 (011) 7984-6290;Setor Lima, 2 Conjunto São Francisco De Assis 96483871 da Rocha / PB
465070;Antony da Cunha;M;572.096.384-74;1989-06-26;antony.dacunha@trabalhopuc.br;+55 41 1695-0603;Pátio de Guerra, 31 João Paulo Ii 10797095 Sales / BA
638491;Antony Montenegro;M;724.563.918-37;1954-11-26;antony.montenegro@trabalhopuc.br;(061) 3533-8290;Residencial Pacheco, 913 Bacurau 02892408 Câmara / RN
245201;João Guilherme Melo;M;962.547.831-00;1958-06-25;joão guilherme.melo@trabalhopuc.br;11 8934-3255;Estrada de Mendes, 88 Inconfidência 07044309 Costa de Minas / AP
418028;Hadassa Macedo;F;674.893.152-55;1955-07-19;hadassa.macedo@trabalhopuc.br;21 3335-3804;Distrito Maria Flor Almeida, 940 Vila Bandeirantes 06902253 da Cruz / RN
807195;Juliana Rocha;F;514.802.796-76;1981-05-14;juliana.rocha@trabalhopuc.br;+55 51 0313 0553;Favela de Dias, 26 São Jorge 3ª Seção 09384841 Fogaça / PB
656424;Maysa Dias;F;156.748.930-39;1964-03-27;maysa.dias@trabalhopuc.br;11 8052-4412;Trevo de Ramos, 925 Madre Gertrudes 33749-982 Fonseca Grande / PB
421568;Olívia Novais;F;265.194.738-55;1951-11-27;olívia.novais@trabalhopuc.br;61 3024-9586;Avenida da Cruz, 86 Vila Calafate 33765-405 Brito / PI
835264;Zoe Cavalcanti;F;750.341.829-04;1955-01-31;zoe.cavalcanti@trabalhopuc.br;(011) 5745-1636;Loteamento de Duarte, 820 Providencia 83333797 das Neves / PI
29021;Emanuelly Sampaio;F;058.746.293-00;1963-01-15;emanuelly.sampaio@trabalhopuc.br;(061) 0876 1998;Largo Moreira Delta 39948763 Pastor de Castro / SC
609763;Renan Caldeira;M;208.731.564-71;1960-11-20;renan.caldeira@trabalhopuc.br;+55 51 9842 9256;Lagoa Marques, 54 Serra Verde 18987100 Jesus / PE
826814;Vinícius Moraes;M;764.381.052-44;1977-06-28;vinícius.moraes@trabalhopuc.br;0300 872 4463;Passarela de Borges, 37 Vila Real 2ª Seção 18953-718 da Costa / PA
180177;Maria Eduarda Teixeira;F;856.193.704-10;1968-06-08;maria eduarda.teixeira@trabalhopuc.br;84 1707-3775;Morro de Nascimento, 12 Castelo 10263-171 Lopes Grande / CE
2229;Luiz Henrique Lopes;M;735.914.268-73;1992-06-01;luiz henrique.lopes@trabalhopuc.br;+55 81 9859 8560;Setor Albuquerque, 39 Pongelupe 68954-146 da Cunha / CE
921187;Maria Helena Farias;F;623.819.547-91;1984-12-19;maria helena.farias@trabalhopuc.br;31 0061-5918;Viaduto Henrique Alves, 8 Renascença 43109-988 da Luz / BA
51196;Carolina Moraes;F;902.617.483-78;1984-02-13;carolina.moraes@trabalhopuc.br;31 7283-6556;Rua Lavínia Cirino, 24 Conjunto Novo Dom Bosco 80723039 Macedo do Sul / AC
705096;Bella Cassiano;F;905.814.267-11;1954-02-15;bella.cassiano@trabalhopuc.br;0500-642-4791;Setor de Rios, 34 Vila Santa Monica 2ª Seção 85068123 Azevedo da Prata / DF
126894;Emanuelly Porto;F;258.730.961-12;1967-05-30;emanuelly.porto@trabalhopuc.br;11 4814-0939;Residencial Maria Clara Macedo, 493 Vila Vista Alegre 71154512 Rocha de Goiás / RO
92228;Bianca da Cruz;F;137.948.026-40;1957-05-03;bianca.dacruz@trabalhopuc.br;(084) 4356-5564;Praia Siqueira Distrito Industrial Do Jatoba 27715184 Moura / RR
761604;Clara Marques;F;540.926.718-49;1984-08-08;clara.marques@trabalhopuc.br;41 6918-0914;Praia de Rezende, 54 Granja Werneck 67600-463 da Luz Alegre / AL
680729;Luiza Macedo;F;146.503.897-39;1985-08-02;luiza.macedo@trabalhopuc.br;81 7331 1982;Alameda Abreu, 40 Ouro Minas 27945616 Cavalcanti do Sul / RS
458280;Enrico Rezende;M;351.462.087-35;1960-04-17;enrico.rezende@trabalhopuc.br;41 9410-8819;Alameda Theo Souza, 10 Alto Das Antenas 70116-750 Pereira das Flores / RR
301397;Luara Oliveira;F;189.635.407-66;1994-07-13;luara.oliveira@trabalhopuc.br;+55 (071) 2166 3607;Aeroporto Mirella Sales, 613 Cinquentenário 17964-937 Caldeira Verde / MT
276476;Daniela Borges;F;862.537.019-59;1974-12-07;daniela.borges@trabalhopuc.br;84 2284-7996;Alameda Isabel Sales Araguaia 58264675 Silveira de Pires / RR
253898;Ana Guerra;F;436.879.125-82;1982-07-23;ana.guerra@trabalhopuc.br;0300 359 6336;Estação de Nascimento, 86 Camargos 49136542 Pacheco / PE
534605;Eloah Monteiro;F;083.251.946-42;1967-11-03;eloah.monteiro@trabalhopuc.br;0900-179-6511;Fazenda Moraes, 28 Nova Suíça 45989-515 Moraes das Flores / RN
915708;Alícia Caldeira;F;394.108.756-84;1987-04-13;alícia.caldeira@trabalhopuc.br;84 9880 4637;Conjunto Vitor Gabriel Martins Embaúbas 54344-969 Jesus Grande / RN
146807;Letícia Lopes;F;869.407.352-83;1954-10-31;letícia.lopes@trabalhopuc.br;(041) 4362-0985;Distrito Sousa, 71 Monsenhor Messias 23003-211 Fogaça de Minas / MG
291934;Dante Duarte;M;389.570.624-83;1979-02-01;dante.duarte@trabalhopuc.br;(021) 1581-2421;Favela Monteiro, 2 Conjunto Floramar 95889-248 Ramos / RJ
100888;Davi Lucas Ribeiro;M;405.237.961-61;1961-09-03;davi lucas.ribeiro@trabalhopuc.br;+55 71 9855-9894;Parque Vargas, 66 São José 23928-910 Ramos / CE
36676;João Felipe Marques;M;908.641.237-87;1957-10-17;joão felipe.marques@trabalhopuc.br;81 5835-0667;Rodovia Felipe Costela, 48 Monsenhor Messias 87019-776 Camargo / PR
375984;Luiz Otávio Cavalcante;M;738.956.014-20;1994-08-06;luiz otávio.cavalcante@trabalhopuc.br;+55 11 6254-1722;Conjunto Abreu, 9 Bonfim 66193-374 Cardoso de Minas / MS
847138;Benicio Porto;M;915.862.437-64;1977-09-07;benicio.porto@trabalhopuc.br;(051) 2081-9785;Vila Guerra Tiradentes 07312-093 Albuquerque das Pedras / PA
263957;Daniela da Luz;F;935.641.870-57;1978-01-22;daniela.daluz@trabalhopuc.br;(031) 5862-7168;Estação de Moreira, 6 Apolonia 72933434 Caldeira Verde / SP
576121;Bruna da Cunha;F;369.508.217-86;1987-01-05;bruna.dacunha@trabalhopuc.br;(081) 7164 7968;Viaduto Santos, 61 Vila Suzana Primeira Seção 16482-423 Nunes / AL
393144;Pedro Miguel Cassiano;M;059.683.274-56;1962-02-24;pedro miguel.cassiano@trabalhopuc.br;(071) 1563-7164;Campo Miguel Farias, 54 Maria Helena 33028187 da Cunha / SP
97321;Ísis Freitas;F;278.410.539-32;1968-05-27;ísis.freitas@trabalhopuc.br;+55 31 0781-9084;Avenida Raul da Cunha, 18 Bacurau 59909114 Aragão / AL
263827;Apollo Andrade;M;148.967.235-46;1951-09-16;apollo.andrade@trabalhopuc.br;61 9592 6990;Trevo Siqueira, 72 Jaraguá 15549-269 Almeida / SE
179052;Henry Santos;M;427.563.809-38;1974-01-13;henry.santos@trabalhopuc.br;81 4594-0250;Trevo Oliveira, 14 Lindéia 95687736 Cunha / MT
76182;Thales Cunha;M;821.534.679-00;1960-08-29;thales.cunha@trabalhopuc.br;+55 (081) 2382 6249;Passarela Luigi Marques Vila Nova Paraíso 95345-887 Camargo Alegre / ES
673503;Rael Aragão;M;097.618.254-85;1971-03-14;rael.aragão@trabalhopuc.br;(084) 5279 1563;Chácara de Barbosa, 584 Vila Pinho 77416-789 Lima do Galho / MS
138846;Luiz Felipe das Neves;M;683.510.427-90;1976-10-25;luiz felipe.dasneves@trabalhopuc.br;+55 31 7004-2551;Alameda de Novais, 96 Beija Flor 64310694 Cavalcante do Campo / AL
974559;Davi Luiz Pacheco;M;216.789.540-20;1991-02-28;davi luiz.pacheco@trabalhopuc.br;31 6728-7386;Largo João Felipe Costela, 56 Santa Margarida 60557-574 Rocha / PB
158031;Pedro Pacheco;M;172.608.953-30;1956-08-23;pedro.pacheco@trabalhopuc.br;31 4777 5981;Alameda Lima, 78 Silveira 40585355 Jesus / PE
251340;Isaac Peixoto;M;460.823.957-00;1990-12-26;isaac.peixoto@trabalhopuc.br;11 5051 2205;Conjunto Viana, 85 Alto Caiçaras 48801753 Guerra / AP
749476;Ana Liz Santos;F;028.675.943-83;1975-10-07;ana liz.santos@trabalhopuc.br;(071) 7144-6747;Conjunto Gael Henrique Vasconcelos, 99 Santa Margarida 17027-799 da Mota / PB
501991;Davi Miguel Pereira;M;429.361.758-28;1987-09-15;davi miguel.pereira@trabalhopuc.br;+55 81 0725 9041;Vila Camargo, 353 Mariquinhas 95732-375 Albuquerque Paulista / MA
396720;Maitê Peixoto;F;961.540.327-06;1972-11-13;maitê.peixoto@trabalhopuc.br;+55 11 7522 5368;Viaduto Rocha, 97 São Geraldo 32915-489 da Cunha de Fernandes / TO
224261;Maria Júlia Silva;F;915.364.078-01;1975-01-24;maria júlia.silva@trabalhopuc.br;61 1631 9562;Trevo André Melo Nova Cachoeirinha 04862-451 Casa Grande das Pedras / DF
336712;Valentim Jesus;M;480.752.931-50;1993-09-15;valentim.jesus@trabalhopuc.br;0800-291-4073;Praia de da Cruz, 58 Conjunto Celso Machado 06813426 Vargas / RR
865474;Benjamin Rodrigues;M;091.675.832-02;1983-03-19;benjamin.rodrigues@trabalhopuc.br;(071) 4133-8744;Alameda Ana Laura da Rocha, 83 Unidas 10803596 Cassiano de Siqueira / MT
169466;Francisco Carvalho;M;716.539.408-75;1995-07-13;francisco.carvalho@trabalhopuc.br;+55 (041) 8167 6812;Área Silva, 336 Xangri-Lá 89607546 Pastor do Amparo / PE
842770;André Camargo;M;468.917.302-87;1962-06-10;andré.camargo@trabalhopuc.br;0300 597 8408;Estação de Fonseca, 9 Graça 42381377 da Costa / SC
17378;Isaque Montenegro;M;518.269.470-94;1960-04-25;isaque.montenegro@trabalhopuc.br;41 4386 0760;Praça de Vargas, 49 Etelvina Carneiro 40564-682 Ramos / RR
806574;Vitória Castro;F;467.328.905-65;1950-01-24;vitória.castro@trabalhopuc.br;(084) 9907 4451;Residencial de Aparecida, 7 Pindorama 47017-454 Ramos / AP
957906;Diogo Rezende;M;583.169.270-12;1990-01-03;diogo.rezende@trabalhopuc.br;71 9445-2868;Residencial Nascimento, 894 Vila Jardim Leblon 29266490 Azevedo da Mata / RO
525086;Diego Campos;M;075.382.194-04;1990-05-29;diego.campos@trabalhopuc.br;(051) 2220-9493;Sítio Monteiro, 59 Acaba Mundo 78039-924 Nunes de Ramos / PE
468630;Isabel Pacheco;F;562.879.430-92;1989-03-28;isabel.pacheco@trabalhopuc.br;+55 (021) 1034 2918;Alameda de Fogaça, 3 Caiçara - Adelaide 07845360 Almeida / GO
791818;Bárbara Brito;F;978.421.563-28;1990-10-08;bárbara.brito@trabalhopuc.br;+55 (071) 8691 9961;Distrito Cecília Macedo, 79 Parque São Pedro 24838378 Teixeira / PE
689552;Mariah Barros;F;152.394.687-37;1956-12-08;mariah.barros@trabalhopuc.br;51 1352 8982;Pátio de Ramos, 1 Estrela 34221-363 Silveira Grande / PE
774911;Dante Carvalho;M;943.270.518-88;1990-03-12;dante.carvalho@trabalhopuc.br;0800-793-0792;Jardim Pires, 24 Engenho Nogueira 84215-798 Andrade / PI
710424;João Vitor da Rocha;M;984.602.173-96;1993-08-26;joão vitor.darocha@trabalhopuc.br;0800 586 9031;Estrada Léo Andrade, 2 São Cristóvão 61510-393 da Conceição / PI
147654;Heitor Cunha;M;671.345.082-26;1964-07-06;heitor.cunha@trabalhopuc.br;81 8648 5568;Colônia Albuquerque Campo Alegre 50171065 Pimenta do Norte / SC
977393;Léo Duarte;M;341.762.598-09;1971-01-25;léo.duarte@trabalhopuc.br;+55 21 1655-6730;Trecho Azevedo, 7 Universo 06132423 Cavalcanti do Norte / RR
334069;Sofia Moreira;F;483.792.106-03;1992-07-09;sofia.moreira@trabalhopuc.br;81 4502-5326;Chácara Maria Liz Albuquerque, 375 Califórnia 02701-070 Castro / BA
475314;Lorenzo Rodrigues;M;831.974.605-10;1987-08-13;lorenzo.rodrigues@trabalhopuc.br;+55 (071) 2802-7434;Quadra Cavalcanti, 24 Sion 39755908 Dias / MG
63437;Antônio Rodrigues;M;459.863.207-00;1984-07-01;antônio.rodrigues@trabalhopuc.br;+55 11 4793 4407;Vale Nogueira, 544 Vila Da Paz 87413311 Moura / AP
604214;Liam Fernandes;M;239.801.476-22;1955-05-29;liam.fernandes@trabalhopuc.br;0800 868 3696;Loteamento de Teixeira, 6 Vila Califórnia 93977453 Jesus / RN
39364;Ester Pires;F;123.470.985-60;1970-06-02;ester.pires@trabalhopuc.br;21 6449 1600;Ladeira Vasconcelos, 72 Boa Viagem 88553156 Oliveira do Galho / SP
904262;Antonella Vargas;F;819.635.702-86;1960-11-18;antonella.vargas@trabalhopuc.br;+55 21 6677 3915;Chácara Raquel Silva, 71 Canaa 78465251 Melo / AP
697379;Stephany Marques;F;092.156.874-67;1960-07-31;stephany.marques@trabalhopuc.br;0800-222-0837;Largo de Fogaça, 850 São Bento 23331-733 das Neves da Praia / RO
161386;Ana Lívia da Mota;F;190.486.572-02;1974-05-01;ana lívia.damota@trabalhopuc.br;+55 (051) 1522 5988;Avenida Freitas, 486 Fernão Dias 48696781 Moura do Sul / DF
982228;Noah Aragão;M;593.024.718-88;1969-05-25;noah.aragão@trabalhopuc.br;51 2689 8676;Favela Joaquim Vasconcelos, 416 Marilandia 36352717 Sá de Ferreira / DF
231728;Vinícius Brito;M;739.402.685-00;1970-12-03;vinícius.brito@trabalhopuc.br;(041) 5672-9247;Rodovia de Barbosa, 7 Concórdia 80932553 Monteiro / MA
433439;Thomas Farias;M;689.305.741-57;1981-06-28;thomas.farias@trabalhopuc.br;31 3307-0371;Área de da Cunha Olhos D'água 74464-911 Cirino / RS
19617;Olívia Fernandes;F;061.452.973-52;1969-08-02;olívia.fernandes@trabalhopuc.br;+55 (081) 3358-3059;Esplanada de Porto, 6 Olhos D'água 25400668 Melo do Galho / RO
743729;Isis da Paz;F;196.745.038-20;1964-08-03;isis.dapaz@trabalhopuc.br;+55 (084) 0194 9875;Vereda Cecilia Costa, 631 São Jorge 1ª Seção 53801-915 da Paz / SP
830695;Theodoro Vargas;M;958.437.612-82;1975-07-09;theodoro.vargas@trabalhopuc.br;11 1842-5588;Via Nascimento, 106 São João Batista 85862813 Pacheco de Minas / SE
66754;Luigi Aragão;M;576.420.981-11;1976-08-27;luigi.aragão@trabalhopuc.br;+55 21 7789-0478;Colônia de Cavalcanti Floramar 72952551 da Costa do Amparo / PB
519084;Ana Vitória Ferreira;F;073.259.814-14;1957-09-19;ana vitória.ferreira@trabalhopuc.br;+55 (011) 9561 6533;Jardim Almeida, 47 Santo André 39684-191 da Mota / AM
976123;Isadora Moraes;F;963.210.458-70;1981-06-30;isadora.moraes@trabalhopuc.br;+55 41 3557 2004;Esplanada Pires Boa União 2ª Seção 70647901 Campos de Fonseca / RN
552229;Pedro Lucas Barros;M;293.048.571-04;1954-06-01;pedro lucas.barros@trabalhopuc.br;+55 (084) 0264-8719;Praia de Ramos, 77 Havaí 71544-122 da Costa de Farias / MT
378336;Daniela Azevedo;F;630.819.572-30;1972-07-02;daniela.azevedo@trabalhopuc.br;(071) 0889 6073;Condomínio Thomas Castro Mirtes 65998-586 Farias / RR
265377;Mathias Dias;M;438.792.605-83;1968-08-07;mathias.dias@trabalhopuc.br;0300-641-7542;Recanto Benjamin Pinto, 3 Bairro Das Indústrias Ii 80320-653 Costela / PI
670493;Liam da Mata;M;358.497.061-00;1995-02-12;liam.damata@trabalhopuc.br;81 6983 1536;Passarela de Fonseca, 50 Das Industrias I 22712-026 Peixoto / RR
640264;Lucca Mendonça;M;389.042.617-40;1967-04-06;lucca.mendonça@trabalhopuc.br;+55 (084) 3619 2479;Avenida Cunha Aparecida 7ª Seção 79895-025 Cavalcanti de Pimenta / SP
898778;Gabriel Lopes;M;596.270.183-68;1978-07-12;gabriel.lopes@trabalhopuc.br;+55 51 9674 4554;Praça Thiago Nunes, 2 Mangueiras 81639-665 da Cruz de Almeida / SC
360598;Lavínia Montenegro;F;941.526.073-43;1969-06-04;lavínia.montenegro@trabalhopuc.br;+55 71 8699 8826;Pátio Costela, 76 Novo Ouro Preto 08415725 Nogueira / SE
288036;Carolina Rezende;F;764.810.253-62;1966-04-20;carolina.rezende@trabalhopuc.br;(071) 6488 6115;Praça Moura Vila Nova Paraíso 17792-922 Costela / DF
291583;Lucas Borges;M;810.547.926-58;1973-04-05;lucas.borges@trabalhopuc.br;(011) 6755 3064;Alameda Maria Sophia Aragão, 35 Ademar Maldonado 13278534 Moraes de Teixeira / RJ
711122;Rafael Costela;M;724.981.506-76;1995-01-24;rafael.costela@trabalhopuc.br;+55 51 6695 9971;Vila de Nascimento, 390 Vila Formosa 46081-168 Viana / TO
649432;Larissa Caldeira;F;107.945.632-52;1971-10-16;larissa.caldeira@trabalhopuc.br;(084) 1466-7358;Rua Carolina da Costa, 37 Grotinha 94905210 Siqueira do Sul / BA
893710;Henry Almeida;M;610.975.283-59;1956-09-28;henry.almeida@trabalhopuc.br;(021) 0454 4628;Morro de Novais, 44 Casa Branca 35721559 Nascimento / DF
76501;Fernando Barbosa;M;069.135.428-60;1961-11-13;fernando.barbosa@trabalhopuc.br;61 0354 8616;Largo de Castro Flamengo 85436379 Vieira de Câmara / PI
741423;Luara Garcia;F;029.843.167-03;1956-06-17;luara.garcia@trabalhopuc.br;41 1342-5896;Passarela de Guerra, 336 Pongelupe 32318-793 da Costa Alegre / SE
90856;Pietra da Mata;F;746.021.835-90;1963-11-02;pietra.damata@trabalhopuc.br;+55 (061) 3295-1888;Campo Melissa Cassiano, 98 Cruzeiro 58986-092 Sousa / MS
86527;Eduarda Ribeiro;F;916.840.573-10;1958-09-07;eduarda.ribeiro@trabalhopuc.br;84 4904-0867;Loteamento Heitor Souza, 5 Eymard 73101-317 da Cruz do Norte / PB
597609;Augusto da Cunha;M;064.387.951-00;1990-01-14;augusto.dacunha@trabalhopuc.br;(081) 5518-3942;Condomínio de Rios, 61 Coração Eucarístico 99422967 da Rocha Verde / MA
944251;Hellena Souza;F;943.102.857-32;1974-06-16;hellena.souza@trabalhopuc.br;84 1420 8499;Travessa Casa Grande, 27 Barão Homem De Melo 1ª Seção 89188253 Nunes / TO
352767;Bárbara Barbosa;F;786.932.540-65;1983-03-11;bárbara.barbosa@trabalhopuc.br;0500-741-9610;Viaduto Sophie Cunha, 8 Novo Ouro Preto 10366-497 Albuquerque / PB
13079;Maria Eduarda Fernandes;F;037.495.812-23;1970-01-21;maria eduarda.fernandes@trabalhopuc.br;31 9497-1803;Rua Azevedo, 7 Piraja 41878-253 Lopes Paulista / CE
839394;Diogo Oliveira;M;379.451.280-41;1964-08-04;diogo.oliveira@trabalhopuc.br;+55 81 2761 7378;Trevo Gomes Gameleira 01134691 da Rosa / CE
332212;Caleb Farias;M;016.784.392-31;1956-06-09;caleb.farias@trabalhopuc.br;+55 81 6837 0268;Parque de das Neves, 4 Varzea Da Palma 44636916 Viana / RO
880967;Emanuella Rodrigues;F;583.124.607-80;1957-01-13;emanuella.rodrigues@trabalhopuc.br;+55 31 1132 0360;Setor de Gonçalves, 68 Castelo 53047254 Rodrigues / AM
516875;Gabrielly Pinto;F;341.069.857-48;1953-03-28;gabrielly.pinto@trabalhopuc.br;+55 (061) 8967 4936;Morro Porto, 65 Calafate 11467-257 Araújo / AP
265724;Gabriela Nogueira;F;705.842.396-29;1992-06-04;gabriela.nogueira@trabalhopuc.br;+55 84 2780-9253;Fazenda de Nascimento, 397 Conjunto Taquaril 53595642 Cirino / SC
787439;Olivia Duarte;F;548.301.267-44;1957-05-23;olivia.duarte@trabalhopuc.br;+55 51 7034 9955;Viela Caldeira, 787 Túnel De Ibirité 95719742 Santos do Oeste / MG
930284;Evelyn Silveira;F;491.068.253-89;1951-05-22;evelyn.silveira@trabalhopuc.br;0500-832-4838;Pátio Pereira, 29 Lindéia 13458119 Casa Grande de Pinto / PA
766636;Brayan Mendonça;M;251.076.834-44;1988-01-21;brayan.mendonça@trabalhopuc.br;0900-266-0186;Favela de Vieira, 97 Jatobá 97409-906 Novaes de Campos / MA
70214;Maria Macedo;F;418.690.372-78;1981-03-28;maria.macedo@trabalhopuc.br;(071) 5214 3661;Rua de Vieira, 67 Jardim Do Vale 43458-038 Monteiro / MG
420873;Matteo da Cunha;M;095.134.768-39;1967-01-30;matteo.dacunha@trabalhopuc.br;+55 (051) 9384-2709;Rua Aragão, 93 Engenho Nogueira 97527258 Viana / MG
789565;Isis Pimenta;F;602.354.178-07;1980-05-22;isis.pimenta@trabalhopuc.br;+55 (031) 5027 8168;Área Fernanda da Conceição, 44 Pousada Santo Antonio 71618-339 Almeida do Campo / TO
904208;Cecília Câmara;F;938.105.627-77;1979-10-26;cecília.câmara@trabalhopuc.br;+55 (021) 8323-5601;Lago Aurora Pastor, 817 Vila Barragem Santa Lúcia 30603011 da Paz do Sul / CE
289836;Thomas Pimenta;M;453.087.619-57;1986-08-30;thomas.pimenta@trabalhopuc.br;0900 916 8171;Parque de Câmara, 30 Tirol 93099262 Carvalho / RN
525035;Ana Sophia Souza;F;087.329.615-02;1968-09-21;ana sophia.souza@trabalhopuc.br;+55 (031) 5606 6764;Praça Davi Lucca Abreu, 81 Vila Bandeirantes 71247-039 Melo / RS
974754;Maria Fernanda da Costa;F;598.603.427-92;1985-01-14;maria fernanda.dacosta@trabalhopuc.br;+55 (011) 2010-6835;Praça de Novais, 91 São Jorge 1ª Seção 19544275 Oliveira / AM
956228;Isaac Albuquerque;M;825.306.497-74;1973-11-08;isaac.albuquerque@trabalhopuc.br;51 5639 9165;Chácara de Vieira, 993 Universitário 17062-805 Aragão das Flores / AM
337254;Vinícius Sales;M;264.019.357-07;1952-10-13;vinícius.sales@trabalhopuc.br;11 3652-5119;Fazenda de Novaes, 35 Ventosa 81979-706 Moura do Oeste / AM
208383;Maria Clara Santos;F;250.746.391-07;1982-09-13;maria clara.santos@trabalhopuc.br;+55 (084) 2593 8623;Condomínio Brito, 2 Cenaculo 64065-708 Rezende do Campo / PI
223713;Stephany da Luz;F;164.293.578-64;1990-03-22;stephany.daluz@trabalhopuc.br;(051) 6727-3247;Viaduto de Marques, 74 João Pinheiro 20935-428 Cirino de Minas / AM
57273;Bernardo Gomes;M;681.394.507-66;1950-09-09;bernardo.gomes@trabalhopuc.br;+55 (061) 1910-5969;Residencial Pimenta, 20 Itapoa 38774-376 Freitas da Serra / RR
69083;Mathias Ramos;M;596.870.314-84;1957-02-03;mathias.ramos@trabalhopuc.br;(051) 8616-2148;Travessa de da Rosa, 3 Cidade Jardim Taquaril 41514798 Camargo do Norte / SC
392600;Gael Henrique da Mata;M;381.497.502-23;1962-10-08;gael henrique.damata@trabalhopuc.br;(011) 0054 1258;Rodovia Farias, 59 Paquetá 33039-874 Lima do Galho / MG
932459;Ana Liz Caldeira;F;452.318.769-09;1956-02-07;ana liz.caldeira@trabalhopuc.br;+55 41 5020-2929;Feira Ravi Monteiro Túnel De Ibirité 55116-199 Brito de Nogueira / TO
299436;Aylla Marques;F;835.071.426-35;1983-06-01;aylla.marques@trabalhopuc.br;+55 (061) 0773-4939;Jardim Joana Oliveira, 83 Lajedo 14544-807 Pimenta / SE
369191;Ana Liz da Rosa;F;362.780.194-69;1972-03-04;ana liz.darosa@trabalhopuc.br;+55 11 5813 3616;Chácara Correia, 5 Renascença 79225805 Vieira da Prata / RJ
609508;Danilo Cunha;M;426.738.195-09;1954-03-18;danilo.cunha@trabalhopuc.br;0500 309 3174;Praça de Vasconcelos, 19 Vila Atila De Paiva 52423812 Pinto de Mendonça / PE
490604;Maya da Conceição;F;493.625.801-60;1974-09-06;maya.daconceição@trabalhopuc.br;0800 556 9922;Trevo de Pereira, 41 Solar Do Barreiro 54494703 Guerra / PE
